timestamp,username,message
2025-11-02 16:05:34,@taktau1622,"YANG LALU BIARLAH BERLALU SEKARANG INI LH SAATNYA "" EVOS IS BAKKK "" LANGSUNG TLPH KATA ADEH"
2025-11-02 16:05:36,@moklgaming1445,gooo AE
2025-11-02 16:05:38,@SugandaGan-g2d,info loker
2025-11-02 16:05:39,@MirfanMaulana-z7p,gimmick hadiah ny 
2025-11-02 16:05:39,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:05:43,@reihanibnu2491,1 JAM DENGAR YAPPING JIR
2025-11-02 16:05:44,@GiovanniM-hw2rq,let's go AE #HOKIBUDE
2025-11-02 16:05:44,@bogel2780,.
2025-11-02 16:05:45,@MirfanMaulana-z7p,pemenang ny jg
2025-11-02 16:05:49,@aisyaplg2589,AE 4 -0 ONIC #8 BOOM #8
2025-11-02 16:05:49,@azzy2010,AE bisa kalo ya bismilah
2025-11-02 16:05:49,@daboy1853,onic 5jt nih
2025-11-02 16:05:50,@AnakTamvan-g4c,GRAND FINALS TANPA RRQ SEPI WKWKWK
2025-11-02 16:05:50,@reihanibnu2491,1 JAM DENGAR YAPPING JIR
2025-11-02 16:05:52,@MelatiMel-r6z6z,fans 7 baik diam
2025-11-02 16:05:54,@abdulrasyid3473,onik ayam
2025-11-02 16:05:54,@ArielTVChannel,1 jam njir
2025-11-02 16:05:55,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:05:55,@HLVQset1awan,77
2025-11-02 16:05:56,@aisyaplg2589,AE 4 -0 ONIC #8 BOOM #8
2025-11-02 16:05:58,@fhaderaalbany9217,"nunggu dari jm 2, anying blm mulai !"
2025-11-02 16:05:59,@MAZZBRYAN,:winking_face_with_tongue::backhand_index_pointing_up:
2025-11-02 16:05:59,@OkeOkela-n8t,muani mas Amba :nerd_face:
2025-11-02 16:05:59,@HLVQset1awan,7
2025-11-02 16:05:59,@reihanibnu2491,1 JAM DENGAR YAPPING JIR
2025-11-02 16:06:02,@HLVQset1awan,77
2025-11-02 16:06:03,@SugandaGan-g2d,INFO LOKER
2025-11-02 16:06:03,@AgusTiyan-ft7oj,kalau lama suruh bapa lu bikin. acara sendiri
2025-11-02 16:06:03,@alfimuhammad5396,mas cen bungkuk amat
2025-11-02 16:06:03,@reyzalkurniawan8934,filing ku ae beruntung lagi hari ini
2025-11-02 16:06:05,@musliadiLiadi-o4u,onik 4 vs 2 auterigo
2025-11-02 16:06:06,@HLVQset1awan,77
2025-11-02 16:06:08,@reihanibnu2491,1 JAM DENGAR YAPPING JIR
2025-11-02 16:06:09,@HLVQset1awan,:folded_hands:7
2025-11-02 16:06:12,@abdulrasyid3473,4 1 AE menang
2025-11-02 16:06:13,@ADITIASIBORO,KONGDOM NANGIS AJA DI GOA SANA
2025-11-02 16:06:13,@EndogBalapEndogBalap,"bubar"" buang kuota mau magrib baru main"
2025-11-02 16:06:13,@HLVQset1awan,7
2025-11-02 16:06:14,@Abdi.12,besok mulainya nih
2025-11-02 16:06:17,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:06:17,@Ltngwhyu_,"Jeje offlen , pindah sini"
2025-11-02 16:06:17,@lirba_07,info loker pak
2025-11-02 16:06:18,@reihanibnu2491,1 JAM DENGAR YAPPING JIR
2025-11-02 16:06:18,@MAZZBRYAN,:winking_face_with_tongue::backhand_index_pointing_up:
2025-11-02 16:06:19,@MelatiMel-r6z6z,fans 7 baik diam
2025-11-02 16:06:19,@bagindaasyraq,"UDAHLAH ONIC YANG MENANG, CABUT KELEN"
2025-11-02 16:06:19,@MuhammadSurazt,SERU SI INI TAPI SORRY AE PIALA MPL BUAT ONIC
2025-11-02 16:06:20,@AnakTamvan-g4c,7
2025-11-02 16:06:22,@Suhyeonn1,44 ????????
2025-11-02 16:06:23,@randajunaidi7,Onic juara
2025-11-02 16:06:23,@AnakTamvan-g4c,7
2025-11-02 16:06:26,@Shanzuna7,AE M7 jir lah
2025-11-02 16:06:26,@Keiyla_49,広告をやめる
2025-11-02 16:06:26,@Suhyeonn1,44mn??
2025-11-02 16:06:27,@AhmadAlfin-q7w,alter ego go go goooooo
2025-11-02 16:06:27,@kunaise,Semoga RRQ MENANG AMIN
2025-11-02 16:06:29,@black_inside28,6ptg start
2025-11-02 16:06:29,@studiofunnyplus62,yohh lamaa
2025-11-02 16:06:31,@balooon9792,GG ALTER EGO
2025-11-02 16:06:32,@fauzihardianto9110,makin besar tim makin banyak pengusik #vivaRRQ
2025-11-02 16:06:35,@junlee3164,Katanya rrq sekarang beli pemain kamboja
2025-11-02 16:06:36,@MelatiMel-r6z6z,fans 7 baik diam
2025-11-02 16:06:37,@ahmadmullaabdurrohimkamilu3556,4-3 menang onic
2025-11-02 16:06:37,@DaniArdiansyah-y9y,letsgo onic letsgo alter igo
2025-11-02 16:06:38,@yudiemelonk6035,7
2025-11-02 16:06:38,@manuhuy3437,Goonikkkkkkk
2025-11-02 16:06:38,@MAZZBRYAN,:winking_face_with_tongue::backhand_index_pointing_up:
2025-11-02 16:06:38,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:06:39,@kucrutbayu1912,ALTEREGO GO GO
2025-11-02 16:06:40,@yuliansyahkurnia5908,kemengan tipis
2025-11-02 16:06:41,@SenyukahJaya,jam berpa main nya ni
2025-11-02 16:06:42,@rivai_kdr,fungsi iklan?
2025-11-02 16:06:43,@ziraviani,UDH INIMAH ONIC YG MENANG
2025-11-02 16:06:44,@YouZie111,7
2025-11-02 16:06:45,@bogel2780,b....
2025-11-02 16:06:47,@fauzihardianto9110,makin besar tim makin banyak pengusik #vivaRRQ
2025-11-02 16:06:49,@yusrosuccess2019,ae
2025-11-02 16:06:49,@ramlisolahudin2729,7
2025-11-02 16:06:51,@studiofunnyplus62,oiii gas laa
2025-11-02 16:06:51,@hennyayuwulandari3264,bla bla ble ble blu blu
2025-11-02 16:06:54,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:06:55,@taktau1622,"'DENGAN PD NY' KATAKAN PADA DUNIA "" EVOS IS BAKKK """
2025-11-02 16:06:56,@rizkyfadil1284,ayolaah kasi piala mpl ke ae
2025-11-02 16:06:56,@sarifhdy1691,7
2025-11-02 16:06:57,@sarifhdy1691,7
2025-11-02 16:06:58,@kunaise,Semoga RRQ MENANG
2025-11-02 16:06:58,@MAZZBRYAN,:winking_face_with_tongue::backhand_index_pointing_up:
2025-11-02 16:06:58,@DimyetBarbara,7
2025-11-02 16:06:58,@ramlisolahudin2729,7
2025-11-02 16:07:02,@DimyetBarbara,7
2025-11-02 16:07:02,@rizalsk8life,4-0 onic
2025-11-02 16:07:05,@sarifhdy1691,7
2025-11-02 16:07:07,@bogel2780,.
2025-11-02 16:07:07,@sarifhdy1691,7
2025-11-02 16:07:07,@DimyetBarbara,7
2025-11-02 16:07:08,@Fatihkholil,Ae kalah 4-0/4-1
2025-11-02 16:07:08,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:07:10,@DimyetBarbara,7
2025-11-02 16:07:11,@Senzaya,7
2025-11-02 16:07:12,@herdianangga1331,7
2025-11-02 16:07:12,@sarifhdy1691,7
2025-11-02 16:07:13,@DimyetBarbara,7
2025-11-02 16:07:15,@hanyaorang8073,apasih kongdom:cat_with_tears_of_joy::cat_with_tears_of_joy:
2025-11-02 16:07:15,@ramlisolahudin2729,lokal 7
2025-11-02 16:07:15,@AdamGaming13,ITS ONIC TKME
2025-11-02 16:07:17,@DimyetBarbara,7
2025-11-02 16:07:17,@vickigunawan9521,4-2 onic
2025-11-02 16:07:18,@arisfs2110,LAMA
2025-11-02 16:07:18,@junlee3164,7
2025-11-02 16:07:19,@sarifhdy1691,7
2025-11-02 16:07:20,@brainscale_quiz,7
2025-11-02 16:07:20,@S2-D4-A4-M3-I4.,Apakah 4-0 kaya TLPH
2025-11-02 16:07:20,@AdamGaming13,ITS ONIC TIME
2025-11-02 16:07:22,@ramlisolahudin2729,lokal 7
2025-11-02 16:07:22,@sanasini1799,Mikin bisir tim mikin binyik pingisik #blog
2025-11-02 16:07:22,@yuuotasaka6948,langsung bnyk orng fomo yg dukung onic
2025-11-02 16:07:22,@MelatiMel-r6z6z,fans 7 baik diam
2025-11-02 16:07:22,@sarifhdy1691,7
2025-11-02 16:07:24,@taktau1622,"'DENGAN PD NY' KATAKAN PADA DUNIA "" EVOS IS BAKKK """
2025-11-02 16:07:24,@parekhmouzou19,#7
2025-11-02 16:07:24,@byshan1306,main pukul 17.00 / 5 sore
2025-11-02 16:07:25,@sarifhdy1691,7
2025-11-02 16:07:25,@muhaedah2424,kalo mau menang kalo grand final harus dapat brp match?
2025-11-02 16:07:25,@murphymhsym7323,kingdom ga main
2025-11-02 16:07:26,@ramlisolahudin2729,lokal 7
2025-11-02 16:07:28,@AdamGaming13,4-3 ONIC
2025-11-02 16:07:29,@parekhmouzou19,#7
2025-11-02 16:07:30,@Mayadithyadamar,benget sia edoy
2025-11-02 16:07:31,@diebavarian96,Lokal 7
2025-11-02 16:07:31,@junlee3164,7
2025-11-02 16:07:32,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:07:32,@alternate_fantasy,AE GO GO GOO
2025-11-02 16:07:33,@ramlisolahudin2729,#7
2025-11-02 16:07:34,@parekhmouzou19,#7
2025-11-02 16:07:34,@studiofunnyplus62,Albert berat punggung
2025-11-02 16:07:36,@gunther3840,7
2025-11-02 16:07:37,@AgusTiyan-ft7oj,"semangat buat kedua tim, kasih perlawanan yang asik buat di tonton"
2025-11-02 16:07:37,@ramlisolahudin2729,#7
2025-11-02 16:07:39,@NurHidayathulloh-m5u,mulai bawa piala karat m1
2025-11-02 16:07:41,@heraldjustin,kongdom
2025-11-02 16:07:42,@ramlisolahudin2729,#7
2025-11-02 16:07:42,@RadhikaJadham-l2c,apalah
2025-11-02 16:07:44,@abdarfan9135,AE goooo juaranya
2025-11-02 16:07:45,@adehermawan4787,"KALO ADA YG BILANG MPL SEPI TANPA RRQ, ITU HANYA KATA2 YG MENGHIBUR KINGDOM YG LAGI DI GOA KOCAK BADUT :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:"
2025-11-02 16:07:46,@ramlisolahudin2729,#7
2025-11-02 16:07:47,@Rosyid-p4q,7
2025-11-02 16:07:47,@m.abdulaziz9866,lama beud
2025-11-02 16:07:48,@vickigunawan9521,4-2 u/ onic
2025-11-02 16:07:49,@FrostLight_XD,4-1 onic
2025-11-02 16:07:49,@Zzzzzz-cb5wl,7
2025-11-02 16:07:49,@kunaise,Bismillah semoga RRQ MENANG
2025-11-02 16:07:51,@NurHidayathulloh-m5u,mulai bawa piala karat m1
2025-11-02 16:07:53,@ainiyyahayuandini7614,yang sekolah: bagaiman besok sekolah apa gua begadang aja kaliya tapi nanti terlambat ahhh strees
2025-11-02 16:07:55,@junlee3164,7
2025-11-02 16:07:55,@bogel2780,m
2025-11-02 16:07:56,@parekhmouzou19,HIDUP ONIC TIME
2025-11-02 16:07:56,@SandyIrawan-g5k,adu penalti aja
2025-11-02 16:07:58,@Rosyid-p4q,les go #7
2025-11-02 16:07:59,@giantbrave8421,GOGOGO
2025-11-02 16:07:59,@ramlisolahudin2729,#7
2025-11-02 16:08:00,@taktau1622,"'DENGAN PD NY' KATAKAN PADA DUNIA "" EVOS IS BAKKK """
2025-11-02 16:08:04,@MelatiMel-r6z6z,fans 7 baik diam
2025-11-02 16:08:04,@bhuleharry6086,evos main jam brpa
2025-11-02 16:08:05,@ramlisolahudin2729,#7
2025-11-02 16:08:08,@giantbrave8421,GOGOGO
2025-11-02 16:08:09,@Unknown1812Dy,Mseven
2025-11-02 16:08:10,@syamsuljihan5550,BISMILLAH ALTER EGO
2025-11-02 16:08:11,@Abdi.12,3-2
2025-11-02 16:08:12,@firmanhidayatull6930,AE
2025-11-02 16:08:13,@taktau1622,"'DENGAN PD NY' KATAKAN PADA DUNIA "" EVOS IS BAKKK """
2025-11-02 16:08:13,@kunaise,Bismillah semoga RRQ MENANG
2025-11-02 16:08:14,@giantbrave8421,GoGOGO
2025-11-02 16:08:14,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:08:18,@riskapratiwi7754,gope nih gua king onic
2025-11-02 16:08:22,@taktau1622,"'DENGAN PD NY' KATAKAN PADA DUNIA "" EVOS IS BAKKK """
2025-11-02 16:08:25,@slaineproject,evos punya m1
2025-11-02 16:08:25,@bihlaldicky968,bismillah onic
2025-11-02 16:08:26,@izarhaitami,#67
2025-11-02 16:08:26,@sanasini1799,Mikin bisir tim mikin binyik pingisik #ppblog
2025-11-02 16:08:26,@kunaise,Bismillah semoga RRQ MENANG
2025-11-02 16:08:27,@ReskiTalebong,go go go ae
2025-11-02 16:08:27,@zerinich08,:face-red-droopy-eyes:
2025-11-02 16:08:27,@parekhmouzou19,onic go go go go
2025-11-02 16:08:28,@junlee3164,Tetap lah 7 Rrq jangan pindah.
2025-11-02 16:08:31,@MPLIndonesia,"Demi Apa? HP Layar smooth, mabar makin good pake Galaxy S25 FE #BeneranWorthIt Dapetin total bonus hingga 2juta pake kode promo: MPLS25F Beli sekarang di bit.ly/S25FExMPLS16"
2025-11-02 16:08:31,@KingKong-q7p,yy
2025-11-02 16:08:31,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:08:32,@hartphestoxz,rrq besok kah?
2025-11-02 16:08:32,@taktau1622,"'DENGAN PD NY' KATAKAN PADA DUNIA "" EVOS IS BAKKK """
2025-11-02 16:08:35,@rohmatcingir02,alter egooo letsgoooo
2025-11-02 16:08:40,@MelatiMel-r6z6z,EVOS udah juara 3 tlol
2025-11-02 16:08:42,@salsabilaputri3144,prediksi skor?
2025-11-02 16:08:43,@Yulian-xx3yu,kasih aja piala :trophy::trophy: nya ke ECVOS :face_with_tears_of_joy:
2025-11-02 16:08:43,@ramlisolahudin2729,RRQ TIM CARI CUAN BUKAN JUARA YA GAES YAAA
2025-11-02 16:08:46,@riskapratiwi7754,"GOPE NIH , GUA KING ONIC"
2025-11-02 16:08:47,@kunaise,Bismillah semoga RRQ MENANG
2025-11-02 16:08:48,@dickifirmansyah9442,onic time onic time
2025-11-02 16:08:50,@taktau1622,"'DENGAN PD NY' KATAKAN PADA DUNIA "" EVOS IS BAKKK """
2025-11-02 16:08:51,@ramlisolahudin2729,RRQ TIM CARI CUAN BUKAN JUARA YA GAES YAAA
2025-11-02 16:08:52,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:08:54,@Deofandri,ini grand final brrrooooo
2025-11-02 16:08:55,@mochammadmahmudi7331,rrq maen jam berapa:moai:
2025-11-02 16:08:56,@tazkiaadelia-e8d9y,mau liat nino angkat piala plisss semoga ae menang aminnn
2025-11-02 16:08:56,@bogel2780,.....
2025-11-02 16:08:59,@kevingunwan9438,ppq mana kok ga ada
2025-11-02 16:09:00,@dodikurniawan5382,lama lama lamma
2025-11-02 16:09:00,@ramlisolahudin2729,RRQ TIM CARI CUAN BUKAN JUARA YA GAES YAAA
2025-11-02 16:09:04,@Peater-w1x,":raised_fist::red_apple: Mòrning sun, jangan lupa untuk bertekuk lutut kepada TUHAN & ingatlah, TUHAN yang sesungguhnya tidaklah berpenglihatan layaknya makhluk yang TUHAN ciptakan, maka ketahuilah apa yang diperdebatkan"
2025-11-02 16:09:05,@taktau1622,"'DENGAN PD NY' KATAKAN PADA DUNIA "" EVOS IS BAKKK """
2025-11-02 16:09:05,@RazorPhoenix666,onic lg nih yang menang
2025-11-02 16:09:05,@Keris69,finalnya rrq v evos
2025-11-02 16:09:07,@Peater-w1x,"& ketahuilah, janganlah lupa untuk mengkaji Al Qur'an, karna Al Qur'an adalah kamus & rumus bagi yang mengharapkan keridhoan dalam kehidupan:person-turquoise-waving-speech:"
2025-11-02 16:09:09,@hartphestoxz,tarohan 5jt gua onic
2025-11-02 16:09:11,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:09:11,@bogel2780,...
2025-11-02 16:09:12,@Bangochi-ii9hq,kasih ae aja lh boss kasian
2025-11-02 16:09:13,@zerinich08,alter ego
2025-11-02 16:09:15,@dwisandy9579,:face-blue-smiling:
2025-11-02 16:09:18,@NANANGBAKHTIAR-s3i,AE 
2025-11-02 16:09:18,@YemimaYeheskie-zw5dy,lama anjir
2025-11-02 16:09:20,@heyhooxoioi40,ALTER EGO AKAN MENGUKIR SEJARAH!
2025-11-02 16:09:21,@MelatiMel-r6z6z,pada toll
2025-11-02 16:09:21,@rohmatcingir02,4 AE 2 LANDAK
2025-11-02 16:09:25,@taktau1622,"'DENGAN PD NY' KATAKAN PADA DUNIA "" EVOS IS BAKKK """
2025-11-02 16:09:25,@jriChamps,ALTER EGO AKAN MENGUKIR SEJARAH
2025-11-02 16:09:27,@bogel2780,....
2025-11-02 16:09:28,@ntah-lah,kasih AE pialanya onic dh bnyk woiii
2025-11-02 16:09:29,@Wannnz_bibi,GOOO AEE
2025-11-02 16:09:30,@ramlisolahudin2729,ERERKI TIM CARI CUAN BUKAN JUARA YA GAES YAAA
2025-11-02 16:09:31,@NANANGBAKHTIAR-s3i,AE
2025-11-02 16:09:32,@RayZ47,Ae
2025-11-02 16:09:32,@bogel2780,.
2025-11-02 16:09:32,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:09:33,@kunaise,Bismillah semoga RRQ MENANG
2025-11-02 16:09:35,@gunther3840,7
2025-11-02 16:09:35,@RayZ47,AE
2025-11-02 16:09:35,@robox-official-x2j,onic juara
2025-11-02 16:09:36,@jakaputra9290,go...go. go. ONIC
2025-11-02 16:09:36,@ahmadoukhy8000,DUKUNG AE
2025-11-02 16:09:39,@sanasini1799,Mikin bisir tim mikin binyik pingisik #ppblog
2025-11-02 16:09:41,@ahmadoukhy8000,dukung AE
2025-11-02 16:09:43,@Pangestulp,EVOS IS BACK
2025-11-02 16:09:43,@FauziLelapari,bismillah onik
2025-11-02 16:09:44,@lemuhuui,"ererki maen jam 23.00 bro, setelah match ini."
2025-11-02 16:09:44,@taktau1622,"'DENGAN PD NY' KATAKAN PADA DUNIA "" EVOS IS BAKKK """
2025-11-02 16:09:45,@Noname-e7m1j,:hand-pink-waving:
2025-11-02 16:09:45,@bogel2780,.
2025-11-02 16:09:45,@ziiibs_0999,AE JUARA NIH BOSS
2025-11-02 16:09:48,@STXFH7,7
2025-11-02 16:09:49,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:09:51,@jriChamps,LETS GO ALTER EGO
2025-11-02 16:09:51,@ReskiAgantaKaban,navi
2025-11-02 16:09:54,@parekhmouzou19,RRQ main jam 12 malem
2025-11-02 16:09:55,@SyahrirRiri-fo3ro,penuhi komentar dengan AE
2025-11-02 16:09:55,@ucinanakumi23,70 juta gue AE
2025-11-02 16:09:56,@MuhammadAdnanfirmansyah,AE akan menjadi juara di season ini 4-2 pegang omongan w
2025-11-02 16:09:58,@soguddd26,yokk AE
2025-11-02 16:09:59,@DHEV-HS,FULL RESPECT AE JUARA AAMIIN
2025-11-02 16:10:01,@AdityaftMoskov,ALTER EGO GO GO HOME
2025-11-02 16:10:01,@Pangestulp,RRQ sudah menunggu di M7
2025-11-02 16:10:02,@dickifirmansyah9442,7
2025-11-02 16:10:02,@taktau1622,"'DENGAN PD NY' KATAKAN PADA DUNIA "" EVOS IS BAKKK """
2025-11-02 16:10:05,@bhuleharry6086,EVOS LGI SEDIH
2025-11-02 16:10:06,@FauziLelapari,GO... GO... ONIK
2025-11-02 16:10:07,@romanju6170,gaya banget 70 juta
2025-11-02 16:10:07,@bogel2780,..
2025-11-02 16:10:07,@ramlisolahudin2729,ErErQ TIM CARI CUAN BUKAN JUARA YA GAES YAAA
2025-11-02 16:10:08,@nightbot,MPL ID dengan tegas menentang segala bentuk perjudian & mendukung kompetisi yang adil dan berintegritas. Mari kita bangun komunitas yang menghormati nilai-nilai sportivitas dalam dunia esports!
2025-11-02 16:10:09,@kaiserz_16,gw sonic tapi pengen ae juara
2025-11-02 16:10:11,@ReskiAgantaKaban,navi
2025-11-02 16:10:13,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:10:13,@taktau1622,"'DENGAN PD NY' KATAKAN PADA DUNIA "" EVOS IS BAKKK """
2025-11-02 16:10:16,@chacuyonly3500,AE juara season ini
2025-11-02 16:10:17,@AhmadSyazwan-b8v,LOHHHHH LAGI 1 JAM MAU NUNGGU ADEHHH
2025-11-02 16:10:17,@affaqmukhlisin2707,RRQ JAYA JAYA JAYA
2025-11-02 16:10:18,@ramlisolahudin2729,ErErQ TIM CARI CUAN BUKAN JUARA YA GAES YAAA
2025-11-02 16:10:22,@snopdusk20,langsung kasih aja pialanya ke onic
2025-11-02 16:10:23,@ucinanakumi23,oke 200 dahh
2025-11-02 16:10:28,@kaiserz_16,karna udh bosen menang terus:winking_face_with_tongue:
2025-11-02 16:10:29,@ramlisolahudin2729,ErErQ TIM CARI CUAN BUKAN JUARA YA GAES YAAA
2025-11-02 16:10:31,@taktau1622,"'DENGAN PD NY' KATAKAN PADA DUNIA "" EVOS IS BAKKK """
2025-11-02 16:10:31,@romanju6170,dikit amat 200
2025-11-02 16:10:32,@bogel2780,..
2025-11-02 16:10:36,@saptobagus6904,evos
2025-11-02 16:10:36,@andreasvalentino830,"4-0 alter ego, Skylar pengaruh buruk"
2025-11-02 16:10:36,@roddicklaw938,wowww
2025-11-02 16:10:37,@adinugroho8994,WKWKW EVOS IS BAKKKKK KATANYA BRE
2025-11-02 16:10:37,@muhazirhamka9698,AE mode ngemis piala dari onic
2025-11-02 16:10:39,@AsrulSayya-td4jz,LETSGOOO AE
2025-11-02 16:10:40,@bogel2780,.
2025-11-02 16:10:42,@ramlisolahudin2729,ErErQ TIM CARI CUAN BUKAN JUARA YA GAES YAAA
2025-11-02 16:10:42,@hisbulhak4984,evos is turu
2025-11-02 16:10:42,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:10:44,@ucinanakumi23,jeeti boss
2025-11-02 16:10:46,@roddicklaw938,semangat onicccc
2025-11-02 16:10:47,@FernandoUkuiju,walupun AE gak menang yang penting AE mewakili Indonesia di m7
2025-11-02 16:10:49,@affaqmukhlisin2707,VIVAAAAA RRQ
2025-11-02 16:10:49,@ApriAbrag,KINGDOMM DI LARANG LIAT TAKUT IRI:face_with_open_eyes_and_hand_over_mouth:
2025-11-02 16:10:51,@muhammadfaisol7323,kasih aja pialanya ke king onic
2025-11-02 16:10:51,@richardho_n2682,7
2025-11-02 16:10:51,@taktau1622,"'DENGAN PD NY' KATAKAN PADA DUNIA "" EVOS IS BAKKK """
2025-11-02 16:10:53,@GalangMh-d9u,ONIC ONIC ONIC
2025-11-02 16:10:54,@wongirengjmbuten123,onic masuk goa inimah
2025-11-02 16:10:56,@romanju6170,10 lah
2025-11-02 16:10:58,@roddicklaw938,guys ketik 1 buat oniccc
2025-11-02 16:11:02,@Fenz8,onic 4-0 ae
2025-11-02 16:11:03,@FilmMoba21,ONIK MENANG ADUH KEBELET EKEK
2025-11-02 16:11:05,@Aditya22-b9x,RRQ MAIN JAM BFP
2025-11-02 16:11:06,@bogel2780,m
2025-11-02 16:11:08,@valenfvnky4824,kagakk banget bang lewat jalur snbt :loudly_crying_face::rolling_on_the_floor_laughing:
2025-11-02 16:11:09,@ucinanakumi23,gas 10
2025-11-02 16:11:11,@IcoolJ,alter ego go go go
2025-11-02 16:11:11,@wahyuduwel4281,7
2025-11-02 16:11:14,@Traderturu,ALTEREGO
2025-11-02 16:11:15,@taktau1622,"'DENGAN PD NY' KATAKAN PADA DUNIA "" EVOS IS BAKKK """
2025-11-02 16:11:16,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:11:19,@antowruddy2793,AE GO GO GO
2025-11-02 16:11:19,@romanju6170,08
2025-11-02 16:11:20,@Mita_emje,SANA DULU DEH OKNUM
2025-11-02 16:11:20,@flizeell,AE
2025-11-02 16:11:22,@jriChamps,ONIC DAH BANYAK PIALANYA NGALAH LAH SAMA YANG ZERO PIALA
2025-11-02 16:11:23,@bogel2780,b.
2025-11-02 16:11:24,@muammarsiregar6098,7
2025-11-02 16:11:24,@rossygaming6809,7
2025-11-02 16:11:27,@afiqueee,lest go AE
2025-11-02 16:11:28,@ZhiyaSahib,goooo onic
2025-11-02 16:11:29,@IcoolJ,alter ego akan mengukir sejarah
2025-11-02 16:11:29,@affaqmukhlisin2707,RRQ TETAP YANG TERBAIK
2025-11-02 16:11:29,@bogel2780,l
2025-11-02 16:11:30,@arif2011y,7 lebih hina dari bintang
2025-11-02 16:11:31,@ReskiAgantaKaban,DEWA UNITED
2025-11-02 16:11:31,@NurIrawan-e8n,onic di final bagaikan real madrid di ucl broowe
2025-11-02 16:11:31,@goni.rifhani7430,bo brp guys
2025-11-02 16:11:33,@antowruddy2793,AE GO GO GO
2025-11-02 16:11:33,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:11:34,@chacuyonly3500,season ini juara baru lagi biar seru
2025-11-02 16:11:34,@yusrabulexs0975,bismillah ae champion
2025-11-02 16:11:35,@YogaAndi-vi1qs,goo ae
2025-11-02 16:11:36,@muammarsiregar6098,7
2025-11-02 16:11:36,@Fenz8,karltry ketawain AE sama btr pas live
2025-11-02 16:11:38,@ucinanakumi23,4-3 ini sumpehhh
2025-11-02 16:11:38,@mochaldiriswandi2396,ayo dukung AE
2025-11-02 16:11:39,@YogaAndi-vi1qs,goo ae
2025-11-02 16:11:39,@ellsopspoken-y3v,ONIC TIMEEEEEEEE
2025-11-02 16:11:41,@adiputra1823,Onic menang 4-1
2025-11-02 16:11:42,@parekhmouzou19,"air air apa yang nggak lolos play off, air air qyu wkwkwkkw #7"
2025-11-02 16:11:42,@AlGhazali-l2z,RRQ JAM BERAPA MAIN
2025-11-02 16:11:43,@agussetiawan339,onic go go go
2025-11-02 16:11:44,@YogaAndi-vi1qs,goo ae
2025-11-02 16:11:44,@rossygaming6809,7
2025-11-02 16:11:44,@bogel2780,.
